story_id,epic,title,user_role,description,priority,story_points,dependencies,acceptance_criteria_1,acceptance_criteria_2,acceptance_criteria_3,technical_tasks,definition_of_done
US-022,Core Gameplay Engine & Rule Implementation,"Attempt to get out of jail by rolling for doubles","Player","As a player in jail, I want to choose the option to roll the dice on my turn, so that I can attempt to get out of jail for free by rolling doubles, preserving my cash and 'Get Out of Jail Free' cards.","Must Have",3,"US-032,US-018,US-015,US-043,US-016","Given I am in jail, when I select 'Roll for Doubles' and the result is doubles, then my player status is updated from 'InJail' to 'Active', and I move the number of spaces shown, but my turn ends (no extra turn is granted).","Given I am in jail with 3 turns remaining, when I select 'Roll for Doubles' and the result is not doubles, then my 'jail_turns_remaining' is decremented by 1 and my turn immediately ends.","Given the jail action menu is displayed with multiple options ('Roll for Doubles', 'Pay Fine'), when I click the 'Roll for Doubles' button, then all other options in the menu become disabled and the dice roll sequence is initiated.",WI-010,"All acceptance criteria validated and passing. The special 'no extra turn' rule is correctly enforced. Integration with the jail turn counter and UI is verified."
US-044,Core Gameplay Engine & Rule Implementation,"Automatically collect rent when an opponent lands on my property","Player","As a property owner, I want the game to automatically calculate and transfer the correct rent from an opponent who lands on my property so that the game rules are enforced fairly and I can focus on my strategy without manually managing transactions.","Must Have",5,"US-016,US-030,US-038,US-033,US-047","Given Player A owns 'Baltic Avenue' (but not a monopoly) and it is not mortgaged, when Player B lands on 'Baltic Avenue', then the base rent is automatically deducted from Player B's cash and added to Player A's cash.","Given Player A owns the undeveloped monopoly for the purple properties, when Player B lands on one, then double the base rent for that property is automatically transferred from Player B to Player A.","Given Player A owns a mortgaged 'Indiana Avenue', when Player B lands on it, then no rent is collected and no cash is transferred between players.","WI-005,WI-010","All acceptance criteria validated and passing. Code for the rent calculation logic has been peer-reviewed against the official Monopoly rulebook. Unit test coverage for the rent module exceeds 85%. Integration with the bankruptcy system is verified."
US-045,Core Gameplay Engine & Rule Implementation,"Automatically pay rent when I land on an opponent's property","Player","As a player, I want the game to automatically calculate and process my rent payment when I land on an opponent's property, so that the game flows smoothly and the rules are enforced correctly without manual intervention.","Must Have",5,"US-016,US-030,US-033,US-038,US-047","Given I land on an opponent's property with houses and can afford rent, when my movement ends, then my cash is automatically reduced by the correct rent amount, the owner's cash increases, and a notification confirms the payment.","Given I land on an opponent's mortgaged property, when my movement ends, then no rent is charged and my cash remains unchanged.","Given I have $50 cash and land on an opponent's property where rent is $100, when the rent payment is triggered, then the system identifies I cannot pay and initiates the bankruptcy process.",WI-005,WI-010,"All acceptance criteria validated and passing. The transaction is atomic and logged for auditability. Integration with the bankruptcy system is fully tested and verified."
US-023,Core Gameplay Engine & Rule Implementation,"Be forced to pay the fine after failing to roll doubles for 3 turns in jail","Player","As a player in jail for my third consecutive turn, I want the game to automatically force me to pay the $50 fine if I fail to roll doubles, so that the official game rules are enforced and my turn can proceed correctly.","Must Have",5,"US-022,US-038,US-047","Given a player is in jail, their 'jail_turns_remaining' is 1, and they have >$50 cash, when they roll and the result is not doubles, then their cash is reduced by $50, their status becomes 'Active', and they move the number of spaces shown.","Given a player is in jail on their 3rd turn, when they roll and the result IS doubles, then their cash is not changed, their status becomes 'Active', and they move the number of spaces shown without receiving an extra turn.","Given a player is in jail on their 3rd turn with <$50 cash, when they roll and fail, then the game is paused and the player is prompted to raise funds to cover the $50 debt before their turn can proceed.",WI-010,"All acceptance criteria validated and passing. Integration with the asset liquidation and bankruptcy systems is fully tested. The special 'no extra turn' rule is verified."
US-067,Application Shell & Infrastructure,"Be notified of available game updates on startup","Player","As a Game Player, I want to be notified in a non-intrusive way when a new version of the game is available upon startup, so that I can easily access the latest features, bug fixes, and improvements without having to manually check for updates.","Could Have",2,"US-008","Given I have an older version of the game and an active internet connection, when I launch the application, then a non-intrusive notification is displayed on the main menu indicating an update is available.","Given the update notification is displayed, when I click the notification's call-to-action, then my default web browser opens to the game's download page.","Given I do not have an active internet connection, when I launch the application, then the version check fails silently in the background, no error message is displayed, and the game loads to the main menu normally.",,"All acceptance criteria validated and passing. The version check is asynchronous, has a short timeout, and does not block the main menu from loading. The check is performed over HTTPS."
US-018,Core Gameplay Engine & Rule Implementation,"Be sent to jail for rolling three consecutive doubles","Player","As a player, I want the game to automatically send my token to jail if I roll three consecutive doubles in a single turn, so that the game correctly enforces the official rules and maintains the strategic balance of risk and reward associated with rolling doubles.","Must Have",2,"US-015,US-017,US-020","Given a player has already rolled doubles twice in a row, when the player rolls the dice for a third time and the result is doubles, then the player's token is immediately moved directly to the 'In Jail' space and their turn ends.","Given a player has rolled doubles twice and is on a space near GO (e.g., Boardwalk), when the player rolls their third consecutive double, then the player's token is sent directly to Jail and does NOT collect the $200 GO salary.","Given a player has rolled doubles once or twice consecutively, when the player's next roll in the same turn is not doubles, then the player moves normally, their turn ends, and their consecutive doubles counter is reset to zero.",WI-004,"All acceptance criteria validated and passing. The system provides clear visual and audio feedback for the event. The consecutive doubles counter is reliably reset at the end of every player's turn sequence."
US-033,Core Gameplay Engine & Rule Implementation,"Build houses on properties in a complete color set","Player","As a player who owns a complete color set, I want to purchase and build houses on those properties so that I can increase the rent value and gain a strategic advantage over my opponents.","Must Have",5,"US-030,US-052,US-034,US-036","Given I own all properties in the Light Blue color set, they are unmortgaged, and I have sufficient cash, when I choose to build one house on Oriental Avenue, then my cash is reduced by the house cost ($50) and a visual representation of one house appears on the property space.","Given I own Oriental Avenue and Vermont Avenue, but not Connecticut Avenue, when I access the property management screen, then the option to build houses on those properties is disabled or hidden.","Given I own the complete Light Blue monopoly but have only $49 cash, when I attempt to build a house on any Light Blue property (costing $50), then the build action is blocked with a clear notification stating 'Insufficient Funds'.",WI-007,"All acceptance criteria validated and passing. The build action is validated against all game rules (monopoly, even-build, funds, bank supply, mortgage status). The transaction is atomic and updates the GameState correctly."
US-066,Application Shell & Infrastructure,"Change the game's visual and audio theme","Player","As a player, I want to select and apply different visual and audio themes for the game, so that I can customize my experience and keep the game feeling fresh and engaging over multiple playthroughs.","Should Have",8,"US-054","Given the player is on the main menu and the 'Classic' theme is active, when the player navigates to Settings, selects the 'Futuristic' theme, and confirms, then the main menu's UI, background, and music immediately change to the 'Futuristic' theme assets.","Given the player is in an active game with the 'Classic' theme, when the player changes the theme via the pause menu and resumes the game, then all in-game assets (board, tokens, UI, music, SFX) are updated to the 'Futuristic' theme.","Given a player has selected the 'Futuristic' theme and closed the application, when they launch the game again, then the game starts up with the 'Futuristic' theme already active.",WI-037,"All acceptance criteria validated and passing. The game ships with at least two distinct, complete themes. Theme switching is performant and does not cause memory leaks. The system gracefully handles missing theme assets."
US-002,Application Shell & Infrastructure,"Choose a custom installation directory","Windows PC User","As a Windows PC user installing the game, I want to be able to choose a custom installation directory so that I can manage my disk space and organize my installed applications according to my personal preferences.","Should Have",1,"US-001","Given the user is on the 'Choose Install Location' screen, when the user clicks 'Browse...', selects a valid directory on a different drive (e.g., 'D:\\Games'), and proceeds, then the installer successfully installs all game files into the chosen directory.","Given the user is on the 'Choose Install Location' screen, when the user selects a different drive, then the UI accurately displays the total disk space required and the available disk space on the currently selected drive.","Given the user selects a directory on a drive where the available space is less than the required space, when the user attempts to proceed, then the installer displays an error message stating 'Insufficient disk space' and disables the 'Next' button.",WI-032,"All acceptance criteria validated and passing. The installer correctly handles default and custom paths. The uninstaller is aware of the custom path."
US-030,Core Gameplay Engine & Rule Implementation,"Choose to buy an unowned property I land on","Player","As a human player, I want to be presented with a clear, informative prompt when I land on an unowned property, giving me the option to purchase it for its listed price, so that I can strategically acquire assets, build monopolies, and progress towards winning the game.","Must Have",5,"US-016,US-032,US-050","Given I am the human player with $1000 cash, when my token's movement ends on the unowned property 'St. Charles Place' (price $140), then a modal dialog is displayed with 'Buy' and 'Auction' buttons.","Given the property purchase dialog is displayed, when I click the 'Buy' button, then my cash is reduced by $140, the property is added to my portfolio, and the board visually indicates my ownership.","Given I am the human player with $100 cash, when my token lands on 'St. Charles Place' (price $140), then the property purchase dialog is displayed but the 'Buy' button is disabled.",WI-006,"All acceptance criteria validated and passing. The transaction is atomic and correctly updates the GameState and UI. The UI dialog scales correctly on all supported aspect ratios."
US-023,Core Gameplay Engine & Rule Implementation,"Be forced to pay the fine after failing to roll doubles for 3 turns in jail","Player","As a player in jail for my third consecutive turn, I want the game to automatically force me to pay the $50 fine if I fail to roll doubles, so that the official game rules are enforced and my turn can proceed correctly.","Must Have",5,"US-022,US-038,US-047","Given a player is in jail, their 'jail_turns_remaining' count is 1, and they have >$50 cash, when they roll and the result is not doubles, then their cash is reduced by $50, their status changes to 'Active', and their token moves the number of spaces shown.","Given a player is in jail on their 3rd turn, when they roll and the result IS doubles, then their cash is not changed, their status becomes 'Active', and their token moves the number of spaces shown without receiving an extra turn.","Given a player is in jail on their 3rd turn with <$50 cash, when they roll and fail to get doubles, then the game flow is paused and the player is prompted to raise funds by mortgaging properties to cover the $50 debt.",WI-010,"All acceptance criteria validated and passing. Integration with the asset liquidation and bankruptcy systems is fully tested. The special 'no extra turn' rule is verified."
US-065,User Interface & Experience (UI/UX),"Export my top score history to a text file","Player","As a competitive player who tracks my performance, I want to export my Top 10 High Scores list to a simple, human-readable text file, so that I can easily share my achievements with friends or keep a personal record of my best games outside of the application.","Could Have",1,"US-064","Given the player is on the 'Top Score History' screen, when the player clicks the 'Export to Text' button and confirms the save location, then a '.txt' file is created at the specified location.","Given a high score file has been successfully exported, when the user opens the exported '.txt' file, then the file contains a clear header and each score entry on a new line, with all data fields matching the in-game UI.","Given the high score list is empty, when the player views the 'Top Score History' screen, then the 'Export to Text' button is visibly disabled and not clickable.",WI-025,WI-030,"All acceptance criteria validated and passing. The feature handles file system errors gracefully and provides user feedback. The default filename is helpful (e.g., MonopolyTycoon_HighScores.txt)."
US-019,Core Gameplay Engine & Rule Implementation,"Collect $200 salary when passing or landing on GO","Player","As a Player, I want my cash balance to be automatically credited with a $200 salary so that the game correctly follows the official rules and I receive the funds I am entitled to for completing a lap of the board.","Must Have",1,"US-016,US-049","Given a player's token is on 'Boardwalk' (space 39) with a cash balance of $500, when the player rolls a 5, causing them to move past GO, then the player's cash balance is automatically increased to $700.","Given a player's token is on 'Park Place' (space 37) with a cash balance of $500, when the player rolls a 3, causing them to land exactly on 'GO', then the player's cash balance is automatically increased to $700.","Given a player's token is on a space and they are sent to Jail via a card or space action, when the token moves to the 'In Jail' location, then their cash balance remains unchanged and they do not collect $200, even if their path would have crossed GO.",WI-010,"All acceptance criteria validated and passing. The salary calculation is instantaneous. The transaction is logged at INFO level. Clear visual and audio feedback is provided."
US-007,User Interface & Experience (UI/UX),"Choose to keep my personal data upon uninstallation","Windows PC User","As a Windows PC Gamer who needs to uninstall the game, I want to be given a clear choice to keep or delete my personal game data (like save files and player profile) during the uninstallation process so that I can reinstall the game later without losing all my progress and achievements.","Should Have",2,"US-001,US-011,US-061","Given the user runs the uninstaller and selects 'No' at the prompt asking to remove personal data, when the uninstallation completes, then the application files are removed, but the '%APPDATA%/MonopolyTycoon' directory remains untouched.","Given the user runs the uninstaller and selects 'Yes' at the prompt asking to remove personal data, when the uninstallation completes, then the application files AND the '%APPDATA%/MonopolyTycoon' directory are also deleted.","Given the uninstaller displays the prompt for data removal, when the user views the dialog, then the text explicitly mentions 'save games, player profiles, and statistics', and the default selected button is 'No' (to keep data).",WI-033,"All acceptance criteria validated and passing. The uninstaller script correctly implements the conditional logic. The default option is the least destructive (keeping data)."
US-021,Core Gameplay Engine & Rule Implementation,"Get out of jail by using a 'Get Out of Jail Free' card","Player","As a player who is in jail and owns a 'Get Out of Jail Free' card, I want to be presented with the option to use it at the start of my turn, so that I can get out of jail immediately without spending money or relying on a lucky dice roll.","Must Have",2,"US-018,US-024,US-025,US-020","Given the player's status is 'InJail' and their 'get_out_of_jail_cards' count is 1, when the player selects 'Use Get Out of Jail Free Card', then their 'status' is updated to 'Active', their card count becomes 0, and they proceed to a normal turn.","Given the player uses a 'Get Out of Jail Free' card that originated from the Chance deck, when the action is confirmed, then the card is placed at the bottom of the Chance card deck.","Given the player's status is 'InJail' and their 'get_out_of_jail_cards' count is 0, when their turn begins and the jail options are presented, then the UI option to 'Use Get Out of Jail Free Card' is not displayed or is disabled.",WI-010,"All acceptance criteria validated and passing. The card's origin (Chance/Community Chest) is tracked and it is returned to the correct deck. The UI correctly reflects the player's inventory."
US-022,Core Gameplay Engine & Rule Implementation,"Attempt to get out of jail by rolling for doubles","Player","As a player in jail, I want to choose the option to roll the dice on my turn, so that I can attempt to get out of jail for free by rolling doubles, preserving my cash and 'Get Out of Jail Free' cards.","Must Have",3,"US-032,US-018,US-015,US-043,US-016","Given I am in jail, when I select 'Roll for Doubles' and the result is doubles, then my player status is updated from 'InJail' to 'Active', and I move the number of spaces shown, but my turn ends (no extra turn is granted).","Given I am in jail with 3 turns remaining, when I select 'Roll for Doubles' and the result is not doubles, then my 'jail_turns_remaining' is decremented by 1 and my turn immediately ends.","Given the jail action menu is displayed with multiple options ('Roll for Doubles', 'Pay Fine'), when I click the 'Roll for Doubles' button, then all other options in the menu become disabled and the dice roll sequence is initiated.",WI-010,"All acceptance criteria validated and passing. The special 'no extra turn' rule is correctly enforced. Integration with the jail turn counter and UI is verified."
US-034,Core Gameplay Engine & Rule Implementation,"Enforce even building rule for property development","Player","As a player who owns a complete property set (a monopoly), I want the game to enforce the 'even building' rule when I try to purchase or sell houses, so that the game is fair, follows official Monopoly rules, and maintains its strategic economic balance.","Must Have",5,"US-033,US-052,US-038","Given I own a three-property monopoly where Property A has 1 house, and Properties B and C have 0 houses, when I attempt to build a second house on Property A, then the action is blocked, and the UI provides feedback explaining that I must build evenly.","Given I own a monopoly where every property has exactly one house, when I attempt to build a second house on any single property in that set, then the transaction is successful, and the selected property now has two houses.","Given I own a monopoly where Property A has 3 houses, and Properties B and C each have 2 houses, when I attempt to sell a house from Property B or C, then the action is blocked, and the UI indicates that I must sell from the property with the most houses first (Property A).",WI-007,"All acceptance criteria validated and passing. The rule is correctly enforced for both building and selling houses and hotels. The UI provides clear, contextual feedback for blocked actions."
US-003,Application Shell & Infrastructure,"Provide an option to create a desktop shortcut during installation","Player","As a new player installing the game, I want to see a checkbox option to create a desktop shortcut during the installation process, so that I can easily find and launch the game directly from my desktop after it's installed.","Should Have",1,"US-001","Given the user is running the installer, when they see the 'Create a desktop shortcut' option is checked by default and proceed, then a shortcut named 'Monopoly Tycoon' is created on the user's desktop.","Given a desktop shortcut was created, when the user inspects its properties, then it displays the official game icon and its target path correctly points to the game's executable.","Given the user is running the installer, when the user unchecks the 'Create a desktop shortcut' option and completes the installation, then no shortcut is created on the user's desktop.",WI-032,"All acceptance criteria validated and passing. The shortcut has the correct icon, name, and target path. The feature works correctly on re-installation, updating the existing shortcut without creating duplicates."
US-028,Core Gameplay Engine & Rule Implementation,"Experience no gameplay effect when landing on Free Parking","Player","As a player, I want the game to apply no special action when my token lands on the Free Parking space so that the game adheres to the official Monopoly rules and my turn proceeds correctly.","Must Have",1,"US-015,US-016,US-017,US-019","Given a player lands on the 'Free Parking' space without rolling doubles, when the player's token movement concludes, then the player's cash balance remains unchanged, and the game proceeds to the next player's turn.","Given a player lands on the 'Free Parking' space after rolling doubles, when the player's token movement concludes, then the player's cash balance remains unchanged, and the game prompts the player to take their extra turn.","Given a player passes GO and then lands on Free Parking, when the move concludes, then the player's cash balance increases by $200 for passing GO, and the 'Free Parking' space has no further effect.",WI-010,"All acceptance criteria validated and passing. The 'no house rules' implementation is verified for this space. The interaction with the doubles rule is correct."
US-041,User Interface & Experience (UI/UX),"Respond to a trade offer from an AI opponent","Player","As a human player, I want to be presented with a clear, interactive dialog when an AI opponent proposes a trade, showing exactly what is being offered and requested, so that I can evaluate the strategic value of the deal and make an informed decision to either accept or decline it.","Must Have",5,"US-053,US-040,US-032","Given an AI opponent has initiated a trade proposal, when the system presents the offer, then the game flow is paused and a modal dialog is displayed with buttons for 'Accept', 'Decline', and 'Propose Counter-Offer'.","Given the trade offer dialog is displayed, when the human player clicks the 'Accept' button, then the system re-validates the trade, exchanges the assets atomically, updates the game state, and resumes the game flow.","Given the trade offer dialog is displayed, when the human player clicks the 'Decline' button, then the trade dialog closes immediately, no assets are exchanged, and the game flow resumes.",WI-014,WI-022,"All acceptance criteria validated and passing. The trade transaction is atomic. The UI is unambiguous and correctly reflects the offer. It handles cases where the trade becomes invalid before acceptance."
US-046,Core Gameplay Engine & Rule Implementation,"See a victory screen when I am the last player remaining","Player","As a human player who has won the game, I want to be presented with a distinct and celebratory victory screen, so that my achievement is acknowledged and I feel a sense of accomplishment, encouraging me to play again.","Must Have",5,"US-011,US-047,US-048,US-064,US-066","Given the last AI opponent is declared bankrupt, when the win condition is met, then the main game view is immediately replaced by a modal Victory Screen.","Given the Victory Screen is displayed, when the player views the screen, then it must display a prominent 'Victory!' message, the player's profile name, and key statistics like Final Net Worth and Game Duration.","Given the Victory Screen is displayed, when it first appears, then a victory fanfare audio clip plays and celebratory visual effects (e.g., confetti) are rendered.",WI-009,WI-025,"All acceptance criteria validated and passing. The win condition correctly triggers the screen and subsequent update to the Top Scores list. Assets are correctly loaded from the active theme."
US-001,Application Shell & Infrastructure,"Install the game on my Windows PC","Player","As a new player who has just acquired the game, I want to run a simple, guided installer on my Windows PC so that I can get the game set up correctly and quickly, allowing me to start my first playthrough without technical frustration.","Must Have",3,"","Given I have downloaded the installer and have admin rights, when I execute it and accept all defaults, then the game installs to the default directory, a desktop shortcut is created, and the game launches from the final screen.","Given I do not check the 'I accept the agreement' box on the license screen, when I view the wizard, then the 'Next' button remains disabled, preventing me from continuing.","Given I select a destination drive with less than the required 2 GB of available space, when I click 'Install', then the installer presents an error message stating there is insufficient disk space and halts the installation.",WI-032,"All acceptance criteria validated and passing. The installer is a single, self-contained, digitally signed executable. It creates a working uninstaller in 'Add or Remove Programs'."
US-010,User Interface & Experience (UI/UX),"Set a unique difficulty level for each AI opponent","Player","As a Human Player setting up a new game, I want to independently assign a difficulty level (Easy, Medium, or Hard) to each of my AI opponents so that I can customize the game's challenge to match my skill level and desired experience, enhancing replayability.","Must Have",3,"US-008,US-009","Given I am on the Game Setup screen and have selected 3 AI opponents, when I set the difficulty for 'AI 1' to 'Easy', 'AI 2' to 'Hard', and 'AI 3' to 'Medium', then the UI must clearly display these selections for each AI respectively.","Given I am on the Game Setup screen, when I increase the number of AI opponents from 1 to 2, then a new UI section for 'AI 2' appears, and its difficulty selector defaults to 'Medium'.","Given I have configured a game with two AI opponents set to 'Easy' and 'Hard', when I start the game, then the internal PlayerState objects for the two AIs must be initialized with 'ai_difficulty' properties of 'Easy' and 'Hard' respectively.",WI-016,"All acceptance criteria validated and passing. The UI is intuitive and correctly passes the selected difficulties to the game state upon starting a new game. The UI adapts correctly when changing the number of opponents."
US-058,User Interface & Experience (UI/UX),"Provide a bulk deletion option for all saved games via the settings menu","Player","As a user who wants to manage my game data, I want an option in the settings menu to delete all my saved games at once, with a confirmation step, so that I can easily clear out old progress and start fresh without having to manually find and delete files on my computer.","Could Have",1,"US-054,US-061","Given the user has at least one saved game file, when the user clicks 'Delete All Saved Games' and 'Confirm' on the subsequent dialog, then all files within the '%APPDATA%/MonopolyTycoon/saves' directory are permanently deleted.","Given the user has at least one saved game file and has opened the deletion confirmation dialog, when the user clicks the 'Cancel' button, then the dialog closes and no files are deleted.","Given the user has no saved game files, when the user navigates to the settings menu, then the 'Delete All Saved Games' button is visibly disabled and cannot be clicked.",WI-023,WI-026,"All acceptance criteria validated and passing. The feature handles file system errors gracefully and provides appropriate user feedback. The confirmation dialog clearly states the action is irreversible."
US-063,Data Persistence & Management,"Visually indicate unusable save files on the load game screen","Player","As a Returning Player, I want to see a clear, visual indication on the load game screen for any save files that are corrupted or incompatible with the current game version, so that I can immediately understand which games I can no longer play and avoid the frustration of attempting to load a broken save file.","Must Have",5,"US-061,US-062","Given a save file exists whose content does not match its stored checksum, when the player navigates to the 'Load Game' screen, then the entry for that slot is visually distinct and clearly labeled as 'Corrupted'.","Given a save file exists that was created with an older, incompatible version of the game, when the player navigates to the 'Load Game' screen, then the entry for that slot is visually distinct and clearly labeled as 'Incompatible Version'.","Given a save slot is marked as 'Corrupted' or 'Incompatible Version', when the player attempts to interact with it, then the 'Load' button for that slot is disabled, preventing any load attempt.",WI-027,"All acceptance criteria validated and passing. The application remains stable when presented with malformed or invalid save files. The UI provides clear tooltips explaining the issue."
US-068,Application Shell & Infrastructure,"View the game's data privacy statement","Player","As a privacy-conscious user, I want to access and read a clear data privacy statement from the main menu, so that I can understand what data the game collects, how it is stored, and confirm that it operates entirely offline, which builds my trust in the application.","Should Have",1,"US-008","Given the user is on the main menu screen, when the user clicks the 'Privacy Policy' button, then a modal view or dedicated screen appears, displaying the game's data privacy statement.","Given the privacy statement view is open, when the user reads the content, then the text must explicitly confirm that the application operates entirely offline, all user-generated data is stored locally, and no data is transmitted to any external server.","Given the privacy statement view is open and its text content exceeds the visible area, when the user attempts to scroll, then the text content scrolls smoothly, allowing the entire statement to be read.",,"All acceptance criteria validated and passing. The privacy statement text is loaded from an external resource file, not hardcoded. The UI is fully keyboard accessible."
US-048,User Interface & Experience (UI/UX),"View a detailed game summary screen after a match ends","Player","As a Human Player who has just completed a game, I want to be shown a detailed game summary screen so that I can review the performance of all players, understand the final outcome, and feel a sense of closure for the match.","Must Have",5,"US-013,US-046,US-047","Given a game has concluded with a winner, when the Game Summary screen is displayed, then it prominently indicates the winner and shows a statistics section for all players who participated.","Given the Game Summary screen is displayed, when the user reviews the statistics, then the values for 'Final Net Worth', 'Total Rent Collected', and 'Properties Owned' must accurately reflect the final state of the game for that player.","Given the user is viewing the summary screen, when they click the 'Return to Main Menu' button, then the application navigates to the main menu screen.",WI-025,"All acceptance criteria validated and passing. The UI layout adapts correctly to 2, 3, and 4-player games. The high-speed AI simulation (on human loss) functions correctly before this screen is shown."
US-031,Core Gameplay Engine & Rule Implementation,"Choose to send an unowned property to auction instead of buying it","Player","As a Human Player, I want the option to decline the immediate purchase of an unowned property I land on to trigger an auction, allowing me to either acquire it for a lower price or force others to spend cash.","Must Have",2,"US-030,US-032,US-016","Given the purchase decision dialog for an unowned property is displayed, when I click the 'Auction' button, then the purchase dialog closes immediately and the auction process begins.","Given I have landed on an unowned property I cannot afford, when the purchase dialog appears, then the 'Buy' button must be visually disabled and the 'Auction' button must remain enabled.","Given the purchase decision dialog is displayed on screen, when I attempt to click on any other UI element outside the dialog, then the interaction has no effect and the dialog remains the focus.",WI-006,"All acceptance criteria validated and passing. The story correctly triggers the auction system defined in US-032. The UI is clear and unambiguous."
US-032,Core Gameplay Engine & Rule Implementation,"Participate in an auction for a property","Player","As a Human Player, I want to participate in a turn-based auction for an unowned property, placing bids against AI opponents, so that I have a strategic opportunity to acquire properties that were not purchased outright and can compete to complete my sets or block my opponents.","Must Have",5,"US-031,US-045","Given an auction is in progress and it is the human player's turn to bid, when the human player places a valid winning bid and all other players withdraw, then the auction UI closes, the final bid amount is deducted, and the property is added to their portfolio.","Given an auction is in progress and it is the human player's turn to bid, when the human player selects the 'Withdraw' or 'Pass' option, then the human player is marked as inactive for this auction and their bidding controls are disabled.","Given the current high bid is $200 and the human player has $205 cash, when it is the human player's turn and the minimum next bid is $206, then the 'Place Bid' button is disabled, leaving 'Withdraw' as the only available action.",WI-006,"All acceptance criteria validated and passing. The auction follows the correct clockwise bidding order. Game speed is temporarily normalized during the auction. The UI is intuitive and provides clear real-time feedback."
US-035,Core Gameplay Engine & Rule Implementation,"Upgrade a set of 4 houses to a single hotel","Player","As a strategic player who has acquired a full monopoly and developed it with four houses on each property, I want to purchase a hotel for each of those properties, returning the four houses to the bank, so that I can charge the maximum possible rent and increase my chances of winning the game.","Must Have",5,"US-033,US-034,US-052","Given I own a monopoly where every property has 4 houses and I have sufficient cash, when I initiate the 'Build Hotel' action, then my cash is reduced by the hotel cost, the bank's hotel count decreases by 1, its house count increases by 4, and the property visually updates to 1 hotel.","Given I own a monopoly where one property has 4 houses but another has only 3, when I view the property management UI, then the option to build a hotel is disabled for all properties in that set.","Given I am eligible to build a hotel but the bank has no hotels left, when I attempt to purchase a hotel, then the transaction is blocked and a UI notification informs me of the hotel shortage.",WI-007,"All acceptance criteria validated and passing. The hotel transaction is atomic and correctly updates all relevant parts of the GameState. The 3D model on the board is correctly swapped."
US-036,Core Gameplay Engine & Rule Implementation,"Notify player of building shortage when attempting to build","Player","As a player trying to develop my properties, I want to receive a clear, immediate notification when I am unable to build because the bank has run out of houses or hotels, so that I understand the game state and can adjust my strategy without thinking the game is broken.","Should Have",2,"US-033,US-052","Given I am on the Property Management screen, when I attempt to purchase a house and the bank's supply of houses is 0, then the purchase action is prevented and a notification appears stating 'Cannot build: No houses available in the bank'.","Given the bank's supply of a building type is 0, when I view my properties in the Property Management interface, then the corresponding 'Build' buttons for all eligible properties are visually disabled.","Given the bank's house supply was 0, when another player sells houses back to the bank, then on my next turn the 'Build House' buttons in my interface become enabled again.",WI-005,"All acceptance criteria validated and passing. The UI state correctly reflects the bank's inventory in real-time. The notification is clear and non-intrusive."
US-037,Core Gameplay Engine & Rule Implementation,"Participate in an auction for the last available buildings","Player","As a strategic player, I want to participate in an auction for the last available houses or hotels when there's a building shortage, so that I have a fair, rule-compliant chance to acquire these critical assets and gain a competitive advantage.","Could Have",13,"US-033,US-034,US-036","Given the Bank has only 2 houses left and multiple players wish to build, when a player attempts to build, then a building auction is initiated for the available houses, one at a time.","Given a building auction is active, when it is the Human Player's turn to bid, then the UI clearly displays the item, current bid, and allows the player to 'Bid' or 'Pass'.","Given the game speed is set to 'Fast', when a building auction involving the human player begins, then the game speed is temporarily set to 'Normal' for the duration of the auction.",WI-007,"All acceptance criteria validated and passing. The auction sub-system is robust, handles multiple players and sequential auctions, and integrates correctly with the AI bidding logic."
US-038,Core Gameplay Engine & Rule Implementation,"Mortgage an undeveloped property to get cash","Player","As a player managing my finances, I want to mortgage my undeveloped properties to the Bank, so that I can receive immediate cash to pay debts, fund purchases, or avoid bankruptcy.","Must Have",3,"US-052,US-044","Given I own an undeveloped and unmortgaged property, when I confirm the 'Mortgage' action in the Property Management interface, then my cash balance increases by the property's mortgage value and the property becomes visually marked as mortgaged.","Given I own a property with one or more houses on it, when I view it in the Property Management interface, then the 'Mortgage' option is disabled with a tooltip explaining buildings must be sold first.","Given I own a mortgaged property, when an opponent lands on that space, then no rent transaction occurs and my cash balance remains unchanged.",WI-008,"All acceptance criteria validated and passing. The transaction is logged at INFO level. Integration with the rent collection system is verified. The mortgaged state is correctly saved and loaded."
US-039,Core Gameplay Engine & Rule Implementation,"Unmortgage a property by paying the principal plus 10% interest","Player","As a Human Player managing my assets, I want to pay the bank to unmortgage one of my properties so that I can start collecting rent on it again and enable future development.","Must Have",3,"US-038,US-052,US-044","Given I own a mortgaged property ('St. Charles Place', mortgage value $70), when I confirm the action to unmortgage it, then $77 ($70 + $7 interest) is deducted from my cash and the property's status is updated to 'unmortgaged'.","Given I own a mortgaged property but have insufficient funds to cover the unmortgage cost, when I view the property in the management UI, then the 'Unmortgage' button is disabled.","Given I have successfully unmortgaged a property, when an opponent lands on it later in the game, then rent is collected as normal.",WI-008,"All acceptance criteria validated and passing. The transaction is atomic, logged, and correctly persisted in a save file. The UI provides clear feedback on cost and status."
