Title,Description,Type,Status,Priority,Assignee,Reporter,Due Date,Estimate,Labels,Sprint,Epic,Project,Attachments,Comments,Parent ID,Dependencies,Created At,Updated At,Skills Required
"TASK-015-B: Create Update Notification UI on Main Menu","Design a non-intrusive UI element on the main menu to display the update notification. This element will be hidden by default.","Task","Backlog","Could Have","ui-dev@project.com","pm@project.com","",6,"update-check,ui","Sprint 14","Application Shell & Infrastructure","Monopoly Tycoon","","Depends on the main menu.","STORY-US-067","TASK-104","","","Unity UI,C#"
"TASK-016-B: Integrate Update Check with Main Menu UI","Wire the update service to the main menu controller. On finding a new version, the controller will show the notification UI. Clicking the UI opens the download URL in a browser.","Task","Backlog","Could Have","fullstack-dev@project.com","pm@project.com","",8.3,"update-check,integration","Sprint 14","Application Shell & Infrastructure","Monopoly Tycoon","","Depends on the service and UI.","STORY-US-067","TASK-014-B,TASK-015-B","","","C#,Unity"
"STORY-US-066: Change the game's visual and audio theme","As a player, I want to select and apply different visual and audio themes for the game.","User Story","Backlog","Should Have","","pm@project.com","",64,"theming,ux,replayability","Sprint 14","Application Shell & Infrastructure","Monopoly Tycoon","","US-054","EPIC-005","","","","Unity,C#"
"TASK-009-B: Design Theme Management Architecture","Architect a data-driven theme management system using ScriptableObjects in Unity to hold references to all swappable assets.","Task","Backlog","Should Have","lead-dev@project.com","pm@project.com","",8.3,"theming,architecture","Sprint 14","Application Shell & Infrastructure","Monopoly Tycoon","","RISK-004: Risk of memory leaks.","STORY-US-066","","","","Unity,C#,Software Architecture"
"TASK-010-B: Create and Populate Theme Asset Packages","Create the ScriptableObject instances for 'Classic' and 'Futuristic' themes and populate them with all required placeholder or final assets.","Task","Backlog","Should Have","tech-artist@project.com","pm@project.com","",10.3,"theming,assets","Sprint 14","Application Shell & Infrastructure","Monopoly Tycoon","","Depends on the architecture. RISK-009: Asset delivery delay.","STORY-US-066","TASK-009-B","","","Unity"
"TASK-011-B: Implement Theme Application Logic","Implement the core logic in `ThemeManager.cs` to apply assets from the loaded theme to all registered game components and UI elements, ensuring old assets are unloaded.","Task","Backlog","Should Have","backend-dev@project.com","pm@project.com","",16.7,"theming,backend","Sprint 14","Application Shell & Infrastructure","Monopoly Tycoon","","Depends on architecture and assets.","STORY-US-066","TASK-009-B,TASK-010-B","","","Unity,C#"
"TASK-012-B: Integrate Theme Selection into Settings UI","Add a UI control to the Settings Menu to allow the user to select and apply a theme at runtime. Persist the choice.","Task","Backlog","Should Have","ui-dev@project.com","pm@project.com","",8.3,"theming,ui","Sprint 14","Application Shell & Infrastructure","Monopoly Tycoon","","Depends on settings menu and theme logic.","STORY-US-066","TASK-146,TASK-011-B","","","Unity UI,C#"
"TASK-013-B: Refactor Game Components for Theming","Perform a comprehensive refactoring of all UI and game objects to remove hard-coded asset references, replacing them with calls to the `ThemeManager`.","Task","Backlog","Should Have","fullstack-dev@project.com","pm@project.com","",16,"theming,refactoring","Sprint 14","Application Shell & Infrastructure","Monopoly Tycoon","","Depends on a functional ThemeManager.","STORY-US-066","TASK-011-B","","","Unity,C#"
"EPIC-006: Quality Engineering & Development Standards","Covers all tasks related to ensuring code quality, test coverage, and adherence to development standards, including setting up test frameworks and writing comprehensive tests.","Epic","Backlog","Critical","","pm@project.com","",154,"qa,testing,dev-standards","","","Monopoly Tycoon","","","","","",""
"TASK-160: Setup NUnit Test Project","Create and configure a new .NET project for NUnit tests within the solution. Ensure it can reference the core game logic project and that tests can be run from Visual Studio and the command line.","Task","Backlog","Must Have","lead-dev@project.com","pm@project.com","",8,"testing,nunit,setup","Sprint 1","Quality Engineering & Development Standards","Monopoly Tycoon","","","EPIC-006","","","","NUnit,.NET 8"
"TASK-161: Implement Unit Tests for Core Logic (Sprint 1-4)","Write NUnit tests for the core game logic developed in the initial sprints. This includes `RentCalculator`, `TaxCalculator`, `NetWorthCalculator`, and dice roll services. Aim for high coverage on these critical components.","Task","Backlog","Must Have","qa-engineer@project.com","pm@project.com","",32,"testing,nunit,rules-engine","Sprint 4","Quality Engineering & Development Standards","Monopoly Tycoon","","Depends on the logic being implemented.","EPIC-006","TASK-035,TASK-038,TASK-039","","","NUnit,C#"
"TASK-162: Implement Unit Tests for Turn and Jail Logic (Sprint 5)","Write comprehensive NUnit tests for the `TurnManager` state machine and all jail-related logic. Cover all state transitions, doubles rules, and jail exceptions.","Task","Backlog","Must Have","qa-engineer@project.com","pm@project.com","",24,"testing,nunit,state-machine","Sprint 5","Quality Engineering & Development Standards","Monopoly Tycoon","","Depends on the TurnManager implementation.","EPIC-006","TASK-026,TASK-041,TASK-042,TASK-044,TASK-045","","","NUnit,C#"
"TASK-163: Implement Unit Tests for Building Logic (Sprint 6-7)","Write NUnit tests for all property development logic in the `RuleEngine`, including validation for even-building, hotel upgrades, bank supply checks, and mortgage status.","Task","Backlog","Must Have","qa-engineer@project.com","pm@project.com","",24,"testing,nunit,building","Sprint 7","Quality Engineering & Development Standards","Monopoly Tycoon","","Depends on the building logic.","EPIC-006","TASK-050,TASK-052,TASK-053","","","NUnit,C#"
"TASK-164: Create Integration Test Suite and Scenarios","Set up the Unity Test Framework for integration testing. Create helper methods to load specific game states from the predefined test asset save files (REQ-1-027).","Task","Backlog","Must Have","qa-engineer@project.com","pm@project.com","",16,"testing,integration,setup","Sprint 8","Quality Engineering & Development Standards","Monopoly Tycoon","","","EPIC-006","","","","Unity Test Framework"
"TASK-165: Implement Integration Tests for Key Workflows","Write integration tests covering the key end-to-end workflows from REQ-1-026: 1) Save and successfully load a game state. 2) The complete trade negotiation sequence. 3) A player going bankrupt and their assets being correctly transferred.","Task","Backlog","Must Have","qa-engineer@project.com","pm@project.com","",32,"testing,integration,e2e","Sprint 12","Quality Engineering & Development Standards","Monopoly Tycoon","","Depends on the features being complete.","EPIC-006","TASK-131,TASK-123,TASK-087","","","Unity Test Framework"
"TASK-166: Create Predefined Save Game Test Assets","As part of the test assets, create and maintain a collection of curated save game files for testing specific edge cases, such as near bankruptcy, a housing shortage, and complex property ownerships (REQ-1-027).","Task","Backlog","Must Have","qa-engineer@project.com","pm@project.com","",16,"testing,test-data,qa","Sprint 9","Quality Engineering & Development Standards","Monopoly Tycoon","","Requires a functional save game system.","EPIC-006","TASK-131","","","QA"
