Title,Description,Type,Status,Priority,Assignee,Reporter,Due Date,Estimate,Labels,Sprint,Epic,Project,Attachments,Comments,Parent ID,Dependencies,Created At,Updated At,Skills Required
"US-046: See a victory screen when I am the last player remaining","As a human player who has won the game, I want to be presented with a distinct and celebratory victory screen, so that my achievement is acknowledged and I feel a sense of accomplishment, encouraging me to play again.","Story","Backlog","Must Have","frontend-lead@project.com","pm@project.com","",18,"game-flow,ui,ux","Sprint 11","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-046-01: Implement Victory Screen UI (8h, UI), TASK-002-046-02: Implement Win Condition Logic (6h, Backend), TASK-002-046-03: Integrate with Game End Flow (4h, Integration)","EPIC-002","US-013,US-047,US-048","","","Unity,C#"
"US-047: See a game-over screen when I go bankrupt","As a human player, I want to be shown a clear 'Game Over' screen immediately after I am declared bankrupt, so that I understand I have lost the game and am no longer an active participant.","Story","Backlog","Must Have","gameplay-lead@project.com","pm@project.com","",20,"game-flow,ui,ux,bankruptcy","Sprint 11","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-047-01: Implement Game Over UI (6h, UI), TASK-002-047-02: Implement Post-Loss AI Simulation (10h, Backend), TASK-002-047-03: Integrate with Bankruptcy Event (4h, Integration)","EPIC-002","US-013,US-048","","","Unity,C#"
"US-048: View a detailed game summary screen after a match ends","As a Human Player who has just completed a game, I want to be shown a detailed game summary screen so that I can review the performance of all players, understand the final outcome, and feel a sense of closure for the match.","Story","Backlog","Must Have","frontend-lead@project.com","pm@project.com","",18,"game-flow,ui,ux,statistics","Sprint 11","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-048-01: Implement Game Summary UI (10h, UI), TASK-002-048-02: Implement Session Stats Aggregation (4h, Backend), TASK-002-048-03: Integrate with Game End (4h, Integration)","EPIC-002","US-046,US-047","","","Unity,C#"
"US-013-RELATED: Implement Bankruptcy System","Technical story to implement the complete bankruptcy workflow. This includes asset liquidation (selling buildings, mortgaging properties), transfer of assets to a creditor (player or bank), and final player state change.","Story","Backlog","Critical","backend-lead@project.com","pm@project.com","",30,"gameplay,bankruptcy,economy,rules","Sprint 11","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-013-01: Implement Asset Liquidation Logic (12h, Backend), TASK-002-013-02: Unit Tests for Bankruptcy (8h, Testing), TASK-002-013-03: Integrate with Debt Events (10h, Integration)","EPIC-002","US-038,US-033","","","C#"
"US-061: Save game progress into one of several save slots","As a player, I want to save my current game progress into a specific save slot at the start of my turn, so that I can safely exit the game and resume playing from the same point at a later time.","Story","Backlog","Must Have","backend-lead@project.com","pm@project.com","",26.2,"save-load,persistence,core-feature","Sprint 12","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-061-01: Implement GameState Serialization Service (10h, Backend), TASK-002-061-02: Implement Save Game UI Screen (8.2h, UI), TASK-002-061-03: Integrate Save Flow with Game State (8h, Integration)","EPIC-002","US-054","","","C#,JSON,Unity"
"US-062: Load a game from a previously saved slot","As a returning player, I want to select and load a previously saved game from the main menu, so that I can seamlessly continue my progress without having to start over.","Story","Backlog","Must Have","backend-lead@project.com","pm@project.com","",24.3,"save-load,persistence,core-feature","Sprint 12","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-062-01: Implement GameState Deserialization Service (10h, Backend), TASK-002-062-02: Implement Load Game UI Screen (8.3h, UI), TASK-002-062-03: Implement Game State Restoration (6h, Integration)","EPIC-002","US-061,US-063","","","C#,JSON,Unity"
"US-063: Visually indicate unusable save files on the load game screen","As a Returning Player, I want to see a clear, visual indication on the load game screen for any save files that are corrupted or incompatible with the current game version, so that I can immediately understand which games I can no longer play and avoid the frustration of attempting to load a broken save file.","Story","Backlog","Must Have","backend-lead@project.com","pm@project.com","",24.3,"save-load,ux,error-handling","Sprint 12","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-063-01: Implement Checksum and Version Validation (10h, Backend), TASK-002-063-02: Update Load UI for Invalid States (8.3h, UI), TASK-002-063-03: Implement Save File Migration Service (6h, Backend)","EPIC-002","US-061,US-062","","","C#,JSON,Unity"
"US-013: View my persistent historical gameplay statistics","As a returning player, I want to access a dedicated screen that displays my cumulative gameplay statistics from all my completed games, so that I can track my performance, see my win/loss record, and feel a sense of long-term progression and achievement.","Story","Backlog","Should Have","backend-lead@project.com","pm@project.com","",18,"statistics,persistence,ui","Sprint 13","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-013-04: Setup SQLite Database and Schema (6h, Backend), TASK-002-013-05: Implement Statistics Tracking Service (6h, Backend), TASK-002-013-06: Create Statistics UI Screen (6h, UI)","EPIC-002","US-011,US-046,US-047","","","C#,SQLite,Unity"
"US-064: View a list of my top 10 victories","As a competitive player who tracks my performance, I want to access a Top 10 High Score screen from the main menu, so that I can review my most successful victories, see how I'm improving, and be motivated to beat my own records.","Story","Backlog","Should Have","frontend-lead@project.com","pm@project.com","",12,"statistics,persistence,ui","Sprint 13","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-064-01: Implement High Score DB Logic (5h, Backend), TASK-002-064-02: Create High Score UI Screen (7h, UI)","EPIC-002","US-011,US-046,US-048","","","C#,SQLite,Unity"
"US-054: Access an in-game settings menu","As a player in the middle of a game, I want to access a settings menu without quitting the match, so that I can adjust game options, save my progress, or exit the game in a controlled manner.","Story","Backlog","Must Have","frontend-lead@project.com","pm@project.com","",10,"ui,ux,core-feature","Sprint 13","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-054-01: Implement Pause/Resume System (6h, Backend), TASK-002-054-02: Create Settings Menu UI Shell (4h, UI)","EPIC-002","US-049","","","Unity,C#"
"US-055: Adjust the game speed to make animations faster or instant","As an experienced player, I want to change the game speed setting so that I can reduce waiting times for animations and AI decisions, allowing for a faster-paced game.","Story","Backlog","Should Have","gameplay-lead@project.com","pm@project.com","",14.7,"ux,settings,game-flow","Sprint 13","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-055-01: Implement Global Time/Speed Manager (6h, Backend), TASK-002-055-02: Create Game Speed UI in Settings (4.7h, UI), TASK-002-055-03: Integrate Animations and AI Delays with Speed Manager (4h, Integration)","EPIC-002","US-054,US-061,US-062","","","Unity,C#"
"US-056: Adjust master, music, and sound effect volumes independently","As a player, I want to independently adjust the master, music, and sound effect volume levels so that I can customize the game's audio to my personal preference for a more enjoyable experience.","Story","Backlog","Must Have","audio-engineer@project.com","pm@project.com","",8,"audio,settings,ux","Sprint 13","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-056-01: Setup Unity AudioMixer (3h, Audio), TASK-002-056-02: Create Volume Sliders in UI (3h, UI), TASK-002-056-03: Implement Settings Persistence for Audio (2h, Backend)","EPIC-002","US-054","","","Unity,Audio"
"US-057: Reset all my historical statistics and high scores","As a Data-Conscious Player, I want an option in the settings menu to permanently delete all my historical gameplay statistics and high scores after a confirmation prompt, so that I can have a clean slate and start tracking my performance from scratch.","Story","Backlog","Could Have","backend-dev@project.com","pm@project.com","",6,"settings,data-management,ux","Sprint 14","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-057-01: Implement Reset Logic in DB Service (3h, Backend), TASK-002-057-02: Implement Reset Button and Confirmation Dialog in UI (3h, UI)","EPIC-002","US-013,US-064,US-054","","","C#,SQLite,Unity"
"US-058: Provide a bulk deletion option for all saved games via the settings menu","As a user who wants to manage my game data, I want an option in the settings menu to delete all my saved games at once, with a confirmation step, so that I can easily clear out old progress and start fresh without having to manually find and delete files on my computer.","Story","Backlog","Could Have","backend-dev@project.com","pm@project.com","",4.3,"settings,data-management,ux","Sprint 14","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-058-01: Implement Delete Saves Logic (2h, Backend), TASK-002-058-02: Implement Delete Button and Confirmation Dialog in UI (2.3h, UI)","EPIC-002","US-054,US-061","","","C#,Unity"
"US-065: Export my top score history to a text file","As a competitive player who tracks my performance, I want to export my Top 10 High Scores list to a simple, human-readable text file, so that I can easily share my achievements with friends or keep a personal record of my best games outside of the application.","Story","Backlog","Could Have","backend-dev@project.com","pm@project.com","",4.3,"statistics,feature,ux","Sprint 14","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-065-01: Implement Export Logic (2.3h, Backend), TASK-002-065-02: Implement Export Button and File Dialog (2h, Integration)","EPIC-002","US-064","","","C#,Unity"
"US-066: Change the game's visual and audio theme","As a player, I want to select and apply different visual and audio themes for the game, so that I can customize my experience and keep the game feeling fresh and engaging over multiple playthroughs.","Story","Backlog","Could Have","frontend-lead@project.com","pm@project.com","",24.3,"themes,ux,visuals,audio","Sprint 14","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-066-01: Implement Asset Swapping System (12h, Architecture), TASK-002-066-02: Create Theme Selection UI (6.3h, UI), TASK-002-066-03: Integrate All Assets into Theming System (6h, Integration)","EPIC-002","US-054","","","Unity,C#"
"US-060: Access and search a digital rulebook from game menus","As a player, I want to open a searchable digital rulebook from both the main menu and the in-game pause menu so that I can quickly find and clarify specific game rules without leaving the application.","Story","Backlog","Should Have","frontend-dev@project.com","pm@project.com","",10,"ux,help,ui","Sprint 14","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-060-01: Implement Rulebook UI (6h, UI), TASK-002-060-02: Implement Search and Data Loading (4h, Backend)","EPIC-002","US-054,US-008","","","Unity,C#,JSON"
"US-069: Access a searchable in-game rulebook","As a Player, I want to open a searchable digital rulebook from the pause menu, so that I can quickly clarify specific game rules without leaving the application.","Story","Backlog","Should Have","frontend-dev@project.com","pm@project.com","",10,"ux,help,ui","Sprint 14","Gameplay Mechanics Implementation","Monopoly Tycoon","","This is a duplicate of US-060. Merging tasks.","EPIC-002","US-054","","","Unity,C#,JSON"
"US-070: Start an optional interactive tutorial","As a New Player, I want to start an optional, interactive tutorial, so that I can learn the basic rules and controls in a guided, hands-on environment.","Story","Backlog","Should Have","gameplay-lead@project.com","pm@project.com","",24.3,"tutorial,onboarding,ux","Sprint 14","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-070-01: Develop Tutorial Scripting Engine (12h, Backend), TASK-002-070-02: Implement Tutorial UI Overlays (8.3h, UI), TASK-002-070-03: Create Tutorial Content Script (4h, Content)","EPIC-002","US-008,US-015,US-030,US-044","","","Unity,C#"
"US-067: Be notified of available game updates on startup","As a Game Player, I want to be notified in a non-intrusive way when a new version of the game is available upon startup, so that I can easily access the latest features, bug fixes, and improvements without having to manually check for updates.","Story","Backlog","Could Have","backend-dev@project.com","pm@project.com","",6,"feature,maintenance,networking","Sprint 15","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-067-01: Implement Version Check Service (3h, Backend), TASK-002-067-02: Implement Update Notification UI (3h, UI)","EPIC-002","","","","C#,Unity"
"US-068: View the game's data privacy statement","As a privacy-conscious user, I want to access and read a clear data privacy statement from the main menu, so that I can understand what data the game collects, how it is stored, and confirm that it operates entirely offline, which builds my trust in the application.","Story","Backlog","Should Have","frontend-dev@project.com","pm@project.com","",4.2,"ui,legal,main-menu","Sprint 15","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-002-068-01: Implement Privacy UI Screen (2.2h, UI), TASK-002-068-02: Load Content from External File (2h, Backend)","EPIC-002","US-008","","","Unity,C#"
"[Backend] Implement Core Transaction Logic for Bank","Implement methods within the Rule Engine or a dedicated Bank Service to handle all financial transactions: paying players, collecting money from players, and transferring funds between players. Ensure all transactions are atomic.","Task","Backlog","High","backend-dev@project.com","pm@project.com","",6,"rule-engine,economy","Sprint 15","Core Engine & Game State","Monopoly Tycoon","","","US-001-RELATED","TASK-001-002-01","","","C#"
"[Testing] Write Unit Tests for Core Transaction Logic","Write NUnit tests for the financial transaction methods to ensure they correctly and atomically update player cash balances.","Task","Backlog","High","qa-engineer@project.com","pm@project.com","",5.2,"unit-test,rule-engine","Sprint 15","Core Engine & Game State","Monopoly Tycoon","","","US-001-RELATED","TASK-001-002-10","","","C#,NUnit"
"[Backend] Implement Net Worth Calculation Service","Create a dedicated, testable service or method that calculates a player's total net worth according to the rule in REQ-1-048 (cash + printed value of all properties + total cost of all buildings).","Task","Backlog","High","backend-dev@project.com","pm@project.com","",4.2,"rule-engine,economy,utility-service","Sprint 15","Core Engine & Game State","Monopoly Tycoon","","","US-001-RELATED","TASK-001-001-01,TASK-001-001-02","","","C#"
"[Testing] Write Unit Tests for Net Worth Calculation","Write NUnit tests to validate the `NetWorthCalculator` service. Test cases should include a player with no assets, with properties, with mortgaged properties, and with houses/hotels.","Task","Backlog","High","qa-engineer@project.com","pm@project.com","",4,"unit-test,rule-engine","Sprint 15","Core Engine & Game State","Monopoly Tycoon","","","US-001-RELATED","TASK-001-002-08","","","C#,NUnit"
"[QA] Finalize Rule Engine Test Suite and Coverage Report","Perform a final review of all unit tests for the Rule Engine and its components. Generate a code coverage report and ensure the 70% minimum requirement from REQ-1-025 is met or exceeded. Add any missing tests for critical paths.","Task","Backlog","High","qa-lead@project.com","pm@project.com","",12,"qa,unit-test,rule-engine,quality-gate","Sprint 15","Core Engine & Game State","Monopoly Tycoon","","","US-001-RELATED","TASK-001-002-03,TASK-001-002-05,TASK-001-002-07,TASK-001-002-09,TASK-001-002-11","","","C#,NUnit,QA"
"US-001: Install the game on my Windows PC","As a new player who has just acquired the game, I want to run a simple, guided installer on my Windows PC so that I can get the game set up correctly and quickly, allowing me to start my first playthrough without technical frustration.","Story","Backlog","Must Have","build-engineer@project.com","pm@project.com","",14,"installer,distribution,release","Sprint 15","Gameplay Mechanics Implementation","Monopoly Tycoon","","TASK-004-034-01: Create Inno Setup Script (8h, Build), TASK-004-034-02: Integrate Code Signing (2h, Build), TASK-004-034-03: Manual Installer Testing (4h, QA)","EPIC-002","","","","Inno Setup,CI/CD"
"[Docs] Create High-Level Architecture Documentation","Create and maintain high-level system architecture diagrams as specified in REQ-1-096. This includes component diagrams, data flow diagrams, and a description of the overall software architecture.","Task","Backlog","Medium","architect@project.com","pm@project.com","",16,"documentation,architecture","Sprint 15","Technical Infrastructure & Standards","Monopoly Tycoon","","","US-001-RELATED","","","","Diagramming"
"[Docs] Create Data Schemas for Save File and Database","Create and maintain formal data schemas for the save file JSON format and the statistics SQLite database, as required by REQ-1-096.","Task","Backlog","Medium","backend-lead@project.com","pm@project.com","",8,"documentation,data-model,json,sqlite","Sprint 15","Technical Infrastructure & Standards","Monopoly Tycoon","","","US-001-RELATED","TASK-001-001-03,TASK-002-013-04","","","JSON Schema,SQL"
"[Docs] Document AI Behavior Parameters","Create a detailed description of all configurable AI behavior parameters and their effects, as specified in REQ-1-096. This is crucial for future balancing and tuning.","Task","Backlog","Medium","ai-lead@project.com","pm@project.com","",8.3,"documentation,ai,configuration","Sprint 15","Technical Infrastructure & Standards","Monopoly Tycoon","","","US-059","TASK-003-015-01","","","AI"
